"","Day","Month","Hour","ShapeProfValue"
"716",3,6,19,3.8209375
"717",3,6,20,1.8109375
"718",3,6,21,-0.7515625
"719",3,6,22,-2.6390625
"720",3,6,23,-4.4115625
"721",3,7,0,-9.57541666666667
"722",3,7,1,-10.8354166666667
"723",3,7,2,-11.9829166666667
"724",3,7,3,-12.7754166666667
"725",3,7,4,-12.7604166666667
"726",3,7,5,-11.8029166666667
"727",3,7,6,-11.8404166666667
"728",3,7,7,-10.8429166666667
"729",3,7,8,-8.57041666666667
"730",3,7,9,-7.19791666666667
"731",3,7,10,-5.08791666666667
"732",3,7,11,-1.34791666666667
"733",3,7,12,3.53458333333333
"734",3,7,13,10.0195833333333
"735",3,7,14,20.2670833333333
"736",3,7,15,38.3145833333333
"737",3,7,16,53.5495833333333
"738",3,7,17,17.2470833333333
"739",3,7,18,6.47708333333333
"740",3,7,19,3.49958333333333
"741",3,7,20,0.677083333333332
"742",3,7,21,-2.35291666666667
"743",3,7,22,-5.16541666666667
"744",3,7,23,-7.44791666666667
"745",3,8,0,-11.701875
"746",3,8,1,-13.346875
"747",3,8,2,-13.716875
"748",3,8,3,-14.041875
"749",3,8,4,-14.051875
"750",3,8,5,-13.386875
"751",3,8,6,-12.209375
"752",3,8,7,-11.544375
"753",3,8,8,-9.874375
"754",3,8,9,-7.891875
"755",3,8,10,-5.209375
"756",3,8,11,-0.546874999999999
"757",3,8,12,5.728125
"758",3,8,13,14.075625
"759",3,8,14,31.820625
"760",3,8,15,42.335625
"761",3,8,16,50.608125
"762",3,8,17,20.800625
"763",3,8,18,7.105625
"764",3,8,19,1.028125
"765",3,8,20,-0.724374999999998
"766",3,8,21,-3.524375
"767",3,8,22,-7.709375
"768",3,8,23,-10.021875
"769",3,9,0,-19.4896875
"770",3,9,1,-20.4446875
"771",3,9,2,-21.2896875
"772",3,9,3,-21.7071875
"773",3,9,4,-21.9021875
"774",3,9,5,-21.6296875
"775",3,9,6,-20.2146875
"776",3,9,7,-19.7196875
"777",3,9,8,-18.3346875
"778",3,9,9,-16.8296875
"779",3,9,10,-14.4071875
"780",3,9,11,-11.3421875
"781",3,9,12,-5.6871875
"782",3,9,13,13.4553125
"783",3,9,14,53.3978125
"784",3,9,15,94.0603125
"785",3,9,16,126.0378125
"786",3,9,17,40.5803125
"787",3,9,18,-4.8896875
"788",3,9,19,-7.2121875
"789",3,9,20,-9.7721875
"790",3,9,21,-13.7221875
"791",3,9,22,-16.6546875
"792",3,9,23,-18.2821875
"793",3,10,0,-21.0935416666667
"794",3,10,1,-21.7235416666667
"795",3,10,2,-23.0835416666667
"796",3,10,3,-22.7635416666667
"797",3,10,4,-22.2410416666667
"798",3,10,5,-20.9610416666667
"799",3,10,6,-18.1485416666667
"800",3,10,7,-17.9535416666667
"801",3,10,8,-17.1310416666667
"802",3,10,9,-16.9110416666667
"803",3,10,10,-13.2860416666667
"804",3,10,11,-8.23104166666667
"805",3,10,12,-3.13854166666666
"806",3,10,13,12.5789583333333
"807",3,10,14,40.5389583333333
"808",3,10,15,102.936458333333
"809",3,10,16,136.508958333333
"810",3,10,17,37.3914583333333
"811",3,10,18,-6.25604166666666
"812",3,10,19,-7.45604166666667
"813",3,10,20,-11.4160416666667
"814",3,10,21,-16.0035416666667
"815",3,10,22,-18.3435416666667
"816",3,10,23,-19.8135416666667
"817",3,11,0,-4.0125
"818",3,11,1,-4.6925
"819",3,11,2,-6.885
"820",3,11,3,-7.5175
"821",3,11,4,-6.6975
"822",3,11,5,-5.1225
"823",3,11,6,-1.0825
"824",3,11,7,0.665
"825",3,11,8,-0.449999999999999
"826",3,11,9,-0.0575000000000001
"827",3,11,10,-0.705000000000001
"828",3,11,11,-0.0375000000000005
"829",3,11,12,1.9075
"830",3,11,13,4.82
"831",3,11,14,6.4075
"832",3,11,15,9.66
"833",3,11,16,12.5675
"834",3,11,17,10.8575
"835",3,11,18,9.625
"836",3,11,19,7.7975
"837",3,11,20,1.9975
"838",3,11,21,0.119999999999999
"839",3,11,22,-2.19
"840",3,11,23,-2.975
"841",3,12,0,-3.71354166666667
