"","Day","Month","Hour","ShapeProfValue"
"315",2,2,2,-5.24833333333333
"316",2,2,3,-5.12833333333333
"317",2,2,4,-3.30583333333333
"318",2,2,5,-1.64583333333333
"319",2,2,6,6.93416666666667
"320",2,2,7,3.87166666666667
"321",2,2,8,3.90416666666667
"322",2,2,9,3.95916666666667
"323",2,2,10,3.67166666666667
"324",2,2,11,2.13416666666667
"325",2,2,12,0.549166666666666
"326",2,2,13,0.326666666666665
"327",2,2,14,-0.0758333333333345
"328",2,2,15,0.146666666666666
"329",2,2,16,0.579166666666665
"330",2,2,17,6.73416666666667
"331",2,2,18,14.5516666666667
"332",2,2,19,3.31166666666666
"333",2,2,20,1.40916666666667
"334",2,2,21,0.114166666666666
"335",2,2,22,-0.680833333333334
"336",2,2,23,-2.30583333333333
"337",2,3,0,-3.01760416666667
"338",2,3,1,-4.17760416666667
"339",2,3,2,-4.85510416666667
"340",2,3,3,-4.56010416666667
"341",2,3,4,-3.62760416666667
"342",2,3,5,-1.07510416666667
"343",2,3,6,9.33989583333333
"344",2,3,7,4.98739583333333
"345",2,3,8,4.28739583333333
"346",2,3,9,5.29989583333333
"347",2,3,10,3.89739583333333
"348",2,3,11,2.76739583333333
"349",2,3,12,1.39739583333333
"350",2,3,13,0.799895833333333
"351",2,3,14,0.489895833333334
"352",2,3,15,0.829895833333333
"353",2,3,16,0.252395833333334
"354",2,3,17,2.19239583333333
"355",2,3,18,8.65489583333333
"356",2,3,19,2.60989583333333
"357",2,3,20,1.07989583333333
"358",2,3,21,-0.200104166666666
"359",2,3,22,-0.897604166666666
"360",2,3,23,-2.47510416666667
"361",2,4,0,-2.02135416666667
"362",2,4,1,-4.39135416666667
"363",2,4,2,-5.34385416666667
"364",2,4,3,-5.15385416666667
"365",2,4,4,-4.16885416666667
"366",2,4,5,-1.75385416666667
"367",2,4,6,6.73114583333333
"368",2,4,7,3.86614583333333
"369",2,4,8,2.78614583333333
"370",2,4,9,4.74114583333333
"371",2,4,10,1.38114583333333
"372",2,4,11,1.57864583333333
"373",2,4,12,0.276145833333333
"374",2,4,13,1.94864583333333
"375",2,4,14,2.79364583333333
"376",2,4,15,2.85614583333333
"377",2,4,16,3.96364583333333
"378",2,4,17,2.29114583333333
"379",2,4,18,2.06614583333333
"380",2,4,19,5.50614583333333
"381",2,4,20,9.86114583333333
"382",2,4,21,1.01114583333333
"383",2,4,22,-1.94385416666667
"384",2,4,23,-4.88135416666667
"385",2,5,0,-7.71708333333333
"386",2,5,1,-9.28708333333334
"387",2,5,2,-10.7020833333333
"388",2,5,3,-11.1645833333333
"389",2,5,4,-9.11958333333333
"390",2,5,5,-6.51958333333333
"391",2,5,6,-1.74458333333334
"392",2,5,7,-2.82458333333333
"393",2,5,8,-2.42458333333333
"394",2,5,9,-1.63708333333333
"395",2,5,10,-0.877083333333335
"396",2,5,11,1.15041666666666
"397",2,5,12,2.37541666666667
"398",2,5,13,5.59041666666667
"399",2,5,14,12.0154166666667
"400",2,5,15,18.7504166666667
"401",2,5,16,23.8004166666667
"402",2,5,17,13.3579166666667
"403",2,5,18,5.59041666666667
"404",2,5,19,3.14541666666666
"405",2,5,20,6.17291666666667
"406",2,5,21,0.867916666666666
"407",2,5,22,-1.00458333333333
"408",2,5,23,-3.79458333333333
"409",2,6,0,-6.62697916666667
"410",2,6,1,-7.51447916666667
"411",2,6,2,-8.01697916666667
"412",2,6,3,-8.29197916666667
"413",2,6,4,-8.13697916666667
"414",2,6,5,-7.39947916666667
"415",2,6,6,-6.39197916666667
"416",2,6,7,-5.99947916666667
"417",2,6,8,-4.67447916666667
"418",2,6,9,-2.34947916666667
"419",2,6,10,-0.119479166666668
"420",2,6,11,1.75552083333333
"421",2,6,12,5.65802083333333
"422",2,6,13,10.1980208333333
"423",2,6,14,13.4080208333333
"424",2,6,15,22.1955208333333
"425",2,6,16,23.1655208333333
"426",2,6,17,9.92552083333333
"427",2,6,18,5.25052083333333
"428",2,6,19,2.45302083333333
"429",2,6,20,1.91802083333333
"430",2,6,21,-0.549479166666669
"431",2,6,22,-1.66197916666667
