"","Day","Month","Hour","ShapeProfValue"
"525",2,10,20,-15.1686458333333
"526",2,10,21,-19.5211458333333
"527",2,10,22,-22.1336458333333
"528",2,10,23,-23.8811458333333
"529",2,11,0,-9.11864583333333
"530",2,11,1,-9.78114583333333
"531",2,11,2,-9.73364583333333
"532",2,11,3,-8.48114583333333
"533",2,11,4,-7.32364583333333
"534",2,11,5,-4.43364583333333
"535",2,11,6,1.41135416666667
"536",2,11,7,2.93135416666667
"537",2,11,8,2.98135416666667
"538",2,11,9,7.63385416666667
"539",2,11,10,4.85135416666667
"540",2,11,11,2.70385416666667
"541",2,11,12,1.33885416666667
"542",2,11,13,2.61635416666667
"543",2,11,14,4.70635416666667
"544",2,11,15,9.63635416666667
"545",2,11,16,15.2963541666667
"546",2,11,17,8.23885416666667
"547",2,11,18,9.53635416666667
"548",2,11,19,6.96635416666667
"549",2,11,20,2.82635416666667
"550",2,11,21,-0.576145833333334
"551",2,11,22,-4.03364583333333
"552",2,11,23,-6.19364583333333
"553",2,12,0,-6.4803125
"554",2,12,1,-7.6503125
"555",2,12,2,-7.2428125
"556",2,12,3,-5.6278125
"557",2,12,4,-3.5278125
"558",2,12,5,0.2546875
"559",2,12,6,12.2246875
"560",2,12,7,9.1846875
"561",2,12,8,3.8846875
"562",2,12,9,5.2521875
"563",2,12,10,2.7071875
"564",2,12,11,2.2096875
"565",2,12,12,0.4021875
"566",2,12,13,-0.145312499999999
"567",2,12,14,-0.182812499999999
"568",2,12,15,-0.3303125
"569",2,12,16,0.9521875
"570",2,12,17,19.2321875
"571",2,12,18,6.3896875
"572",2,12,19,1.5971875
"573",2,12,20,-0.127812499999998
"574",2,12,21,-0.7878125
"575",2,12,22,-3.3178125
"576",2,12,23,-4.8703125
"577",3,1,0,-8.9153125
"578",3,1,1,-10.6003125
"579",3,1,2,-10.4878125
"580",3,1,3,-9.4478125
"581",3,1,4,-5.0603125
"582",3,1,5,-0.590312500000001
"583",3,1,6,21.1746875
"584",3,1,7,15.7071875
"585",3,1,8,6.4396875
"586",3,1,9,5.9296875
"587",3,1,10,2.9821875
"588",3,1,11,0.242187499999998
"589",3,1,12,-1.8078125
"590",3,1,13,-3.0003125
"591",3,1,14,-4.0478125
"592",3,1,15,-4.2778125
"593",3,1,16,-2.3503125
"594",3,1,17,8.4546875
"595",3,1,18,12.1746875
"596",3,1,19,6.2621875
"597",3,1,20,5.2871875
"598",3,1,21,2.7071875
"599",3,1,22,-0.345312500000002
"600",3,1,23,-2.4303125
"601",3,2,0,-3.77510416666667
"602",3,2,1,-5.27260416666667
"603",3,2,2,-5.52260416666667
"604",3,2,3,-5.22760416666667
"605",3,2,4,-4.83260416666667
"606",3,2,5,-0.950104166666666
"607",3,2,6,9.83239583333333
"608",3,2,7,5.08989583333333
"609",3,2,8,4.61239583333333
"610",3,2,9,3.32489583333333
"611",3,2,10,0.904895833333333
"612",3,2,11,-0.00260416666666607
"613",3,2,12,-0.665104166666667
"614",3,2,13,-0.580104166666666
"615",3,2,14,-1.08260416666667
"616",3,2,15,-0.922604166666667
"617",3,2,16,0.0598958333333339
"618",3,2,17,6.26739583333333
"619",3,2,18,15.1073958333333
"620",3,2,19,4.28739583333333
"621",3,2,20,2.90739583333333
"622",3,2,21,1.96239583333333
"623",3,2,22,-0.407604166666667
"624",3,2,23,-1.11510416666667
"625",3,3,0,-3.5484375
"626",3,3,1,-3.6509375
"627",3,3,2,-3.8234375
"628",3,3,3,-2.9209375
"629",3,3,4,-1.6184375
"630",3,3,5,-1.5759375
"631",3,3,6,4.5890625
"632",3,3,7,3.8915625
"633",3,3,8,2.3490625
"634",3,3,9,1.7540625
"635",3,3,10,0.726562499999999
"636",3,3,11,0.5790625
"637",3,3,12,1.8815625
"638",3,3,13,2.1790625
"639",3,3,14,2.8915625
"640",3,3,15,2.4515625
"641",3,3,16,2.4715625
"642",3,3,17,3.8440625
"643",3,3,18,11.2790625
"644",3,3,19,4.1565625
"645",3,3,20,1.0890625
"646",3,3,21,0.3940625
"647",3,3,22,-2.4284375
"648",3,3,23,-2.9609375
"649",3,4,0,-3.89833333333333
"650",3,4,1,-5.37583333333333
"651",3,4,2,-7.18083333333333
"652",3,4,3,-7.31833333333333
"653",3,4,4,-6.87333333333333
"654",3,4,5,-3.74333333333333
"655",3,4,6,3.47416666666667
"656",3,4,7,1.78166666666667
"657",3,4,8,1.27666666666667
"658",3,4,9,2.58166666666667
"659",3,4,10,2.83416666666667
"660",3,4,11,2.73916666666667
"661",3,4,12,1.31666666666667
"662",3,4,13,1.23166666666667
"663",3,4,14,1.88166666666667
"664",3,4,15,5.45166666666667
"665",3,4,16,10.8516666666667
"666",3,4,17,9.72416666666667
"667",3,4,18,2.60666666666667
"668",3,4,19,7.89916666666667
"669",3,4,20,8.31666666666667
"670",3,4,21,0.594166666666668
"671",3,4,22,-2.24083333333333
"672",3,4,23,-3.93083333333333
"673",3,5,0,-7.268125
"674",3,5,1,-7.715625
"675",3,5,2,-8.290625
"676",3,5,3,-7.493125
"677",3,5,4,-5.395625
"678",3,5,5,-3.518125
"679",3,5,6,2.609375
"680",3,5,7,1.966875
"681",3,5,8,1.241875
"682",3,5,9,1.049375
"683",3,5,10,0.976874999999999
"684",3,5,11,1.654375
"685",3,5,12,2.486875
"686",3,5,13,3.299375
"687",3,5,14,6.481875
"688",3,5,15,8.716875
"689",3,5,16,12.496875
"690",3,5,17,4.339375
"691",3,5,18,1.014375
"692",3,5,19,2.271875
"693",3,5,20,8.106875
"694",3,5,21,3.681875
"695",3,5,22,2.049375
"696",3,5,23,-0.763125000000002
"697",3,6,0,-6.02677083333333
"698",3,6,1,-7.23927083333333
"699",3,6,2,-7.68427083333333
"700",3,6,3,-7.89177083333333
"701",3,6,4,-7.79677083333333
"702",3,6,5,-7.23427083333333
"703",3,6,6,-5.60177083333333
"704",3,6,7,-5.18927083333333
"705",3,6,8,-4.33427083333333
"706",3,6,9,-2.37177083333333
"707",3,6,10,-0.544270833333334
"708",3,6,11,1.58072916666667
"709",3,6,12,4.60572916666667
"710",3,6,13,9.03072916666666
"711",3,6,14,14.1632291666667
"712",3,6,15,21.1957291666667
"713",3,6,16,21.1457291666667
"714",3,6,17,10.6207291666667
"715",3,6,18,5.78322916666667
"716",3,6,19,3.52572916666667
"717",3,6,20,1.77572916666667
"718",3,6,21,-0.614270833333334
"719",3,6,22,-2.55677083333333
"720",3,6,23,-4.34177083333333
"721",3,7,0,-8.63114583333333
"722",3,7,1,-9.88364583333333
"723",3,7,2,-11.0186458333333
"724",3,7,3,-11.7961458333333
"725",3,7,4,-11.7786458333333
"726",3,7,5,-10.8536458333333
"727",3,7,6,-10.8336458333333
"728",3,7,7,-9.92364583333334
"729",3,7,8,-7.38364583333334
"730",3,7,9,-6.05114583333333
"731",3,7,10,-3.98114583333333
"732",3,7,11,-0.328645833333333
"733",3,7,12,3.45635416666667
"734",3,7,13,9.78385416666667
"735",3,7,14,18.9713541666667
"736",3,7,15,35.8163541666667
"737",3,7,16,49.7463541666667
"738",3,7,17,13.7038541666667
"739",3,7,18,4.96135416666667
"740",3,7,19,2.43885416666667
"741",3,7,20,0.676354166666667
"742",3,7,21,-1.86364583333333
"743",3,7,22,-4.34114583333333
"744",3,7,23,-6.88614583333333
"745",3,8,0,-11.345625
"746",3,8,1,-13.065625
"747",3,8,2,-13.415625
"748",3,8,3,-13.678125
"749",3,8,4,-13.638125
"750",3,8,5,-12.910625
"751",3,8,6,-11.713125
"752",3,8,7,-11.033125
"753",3,8,8,-9.385625
"754",3,8,9,-7.393125
"755",3,8,10,-4.655625
"756",3,8,11,-0.078125
"757",3,8,12,5.976875
"758",3,8,13,14.011875
"759",3,8,14,31.171875
"760",3,8,15,40.661875
"761",3,8,16,48.859375
"762",3,8,17,18.666875
"763",3,8,18,6.336875
"764",3,8,19,0.826875000000001
"765",3,8,20,-0.453124999999999
"766",3,8,21,-3.168125
"767",3,8,22,-7.150625
"768",3,8,23,-9.428125
"769",3,9,0,-19.5185416666667
"770",3,9,1,-20.5160416666667
"771",3,9,2,-21.3460416666667
"772",3,9,3,-21.7635416666667
"773",3,9,4,-21.9510416666667
"774",3,9,5,-21.6835416666667
"775",3,9,6,-20.2985416666667
"776",3,9,7,-19.7985416666667
"777",3,9,8,-18.4085416666667
"778",3,9,9,-16.8685416666667
"779",3,9,10,-14.4235416666667
"780",3,9,11,-11.3335416666667
"781",3,9,12,-5.66604166666667
"782",3,9,13,13.6489583333333
"783",3,9,14,53.6239583333333
"784",3,9,15,94.3289583333333
"785",3,9,16,126.088958333333
"786",3,9,17,40.6814583333333
"787",3,9,18,-4.87604166666667
"788",3,9,19,-7.28104166666667
"789",3,9,20,-9.86354166666667
"790",3,9,21,-13.8185416666667
"791",3,9,22,-16.6860416666667
"792",3,9,23,-18.2710416666667
"793",3,10,0,-19.6746875
"794",3,10,1,-19.8796875
"795",3,10,2,-20.9771875
"796",3,10,3,-20.2796875
"797",3,10,4,-19.5071875
"798",3,10,5,-18.2521875
"799",3,10,6,-15.6546875
"800",3,10,7,-15.7771875
"801",3,10,8,-14.9321875
"802",3,10,9,-15.8596875
"803",3,10,10,-13.2896875
"804",3,10,11,-7.5971875
"805",3,10,12,-3.7546875
"806",3,10,13,11.8628125
"807",3,10,14,36.3353125
"808",3,10,15,95.9753125
"809",3,10,16,127.8753125
"810",3,10,17,32.4278125
"811",3,10,18,-6.5371875
"812",3,10,19,-6.8196875
"813",3,10,20,-10.7871875
"814",3,10,21,-15.8521875
"815",3,10,22,-16.5071875
"816",3,10,23,-18.5371875
"817",3,11,0,-4.57489583333333
"818",3,11,1,-7.71989583333333
"819",3,11,2,-7.62739583333333
"820",3,11,3,-8.45239583333333
"821",3,11,4,-8.05739583333333
"822",3,11,5,-7.07489583333333
"823",3,11,6,-2.72239583333333
"824",3,11,7,-1.52489583333333
"825",3,11,8,-1.07239583333333
"826",3,11,9,-0.897395833333334
"827",3,11,10,-0.962395833333334
"828",3,11,11,-0.434895833333334
"829",3,11,12,2.18510416666667
"830",3,11,13,5.57260416666667
"831",3,11,14,7.43760416666667
"832",3,11,15,10.9701041666667
"833",3,11,16,13.3676041666667
"834",3,11,17,11.8626041666667
"835",3,11,18,11.1351041666667
"836",3,11,19,9.75510416666667
"837",3,11,20,3.83010416666667
"838",3,11,21,1.58010416666666
